40;201;1;1;1;2.90226 ; 2.90225

80;201;1;1;1;25.085 ; 25.0849

120;201;1;1;1;86.8155 ; 86.8154

160;201;1;1;1;208.276 ; 208.275

200;201;1;1;1;410.315 ; 410.314

240;201;1;1;1;713.964 ; 713.964

280;201;1;1;1;1135.68 ; 1135.68

320;201;1;1;1;1702.8 ; 1702.8

360;201;1;1;1;2432.02 ; 2432.02

400;201;1;1;1;3337.03 ; 3337.03

440;201;1;1;1;4453.56 ; 4453.56

480;201;1;1;1;5782.92 ; 5782.92

520;201;1;1;1;7349.27 ; 7349.27

560;201;1;1;1;9191.74 ; 9191.74

600;201;1;1;1;11307.1 ; 11307.1

640;201;1;1;1;13766.5 ; 13766.5

680;201;1;1;1;16506.8 ; 16506.8

