0.115645 ; 0.115602
0.0989429 ; 0.0989401
0.0977003 ; 0.0976995
0.0982395 ; 0.0982387
0.0980711 ; 0.0980703
0.099455 ; 0.0994543
0.0989514 ; 0.0989507
0.10353 ; 0.103529
0.0993674 ; 0.0993666
0.0993404 ; 0.0993396
0.0991911 ; 0.0991901
0.0993797 ; 0.0993788
0.100861 ; 0.10086
0.0995049 ; 0.0995043
0.101628 ; 0.101627
0.118314 ; 0.118313
0.104649 ; 0.104648
0.100532 ; 0.100531
0.100161 ; 0.10016
0.112299 ; 0.112298
0.101268 ; 0.101268
0.100537 ; 0.100536
0.0986589 ; 0.0986583
0.0988858 ; 0.098885
0.103606 ; 0.103605
0.101699 ; 0.101698
0.108274 ; 0.108273
0.108767 ; 0.108766
0.103061 ; 0.10306
0.098868 ; 0.0988673
0.0985752 ; 0.0985744
0.0987176 ; 0.0987168
0.0987134 ; 0.0987127
0.0987787 ; 0.098778
0.09932 ; 0.0993193
0.098507 ; 0.0985058
0.103881 ; 0.10388
0.103131 ; 0.10313
0.0994084 ; 0.0994078
0.100453 ; 0.100452
0.0997389 ; 0.0997381
0.0983621 ; 0.0983613
0.0986838 ; 0.098683
0.0988205 ; 0.0988199
0.0995842 ; 0.0995834
0.098522 ; 0.0985211
0.0995467 ; 0.0995459
0.0986511 ; 0.0986503
0.0983264 ; 0.0983255
0.099115 ; 0.0991143
0.098311 ; 0.09831
0.100068 ; 0.100068
0.0996394 ; 0.0996387
0.0985547 ; 0.0985539
0.101618 ; 0.101617
0.106906 ; 0.106905
0.0990938 ; 0.099093
0.0994794 ; 0.0994786
0.0983511 ; 0.0983504
0.10208 ; 0.102079
0.0986255 ; 0.0986246
0.0987085 ; 0.0987078
0.0985546 ; 0.0985539
0.104653 ; 0.104652
0.0998832 ; 0.0998825
0.099016 ; 0.0990151
0.101179 ; 0.101178
0.099071 ; 0.0990703
0.0990509 ; 0.0990501
0.0993522 ; 0.0993513
0.10096 ; 0.100959
0.10122 ; 0.10122
0.0994217 ; 0.0994211
0.0998704 ; 0.0998697
0.0994739 ; 0.0994731
0.0997674 ; 0.0997666
0.0995411 ; 0.0995402
0.0988448 ; 0.0988442
0.0986705 ; 0.0986691
0.0988551 ; 0.0988543
0.0986838 ; 0.0986829
0.0987476 ; 0.0987467
0.102351 ; 0.10235
0.100272 ; 0.100271
0.101247 ; 0.101247
0.100885 ; 0.100884
0.101011 ; 0.10101
0.104046 ; 0.104045
0.0990775 ; 0.0990765
0.0986912 ; 0.0986904
0.0984135 ; 0.0984127
0.0985325 ; 0.0985318
0.0983003 ; 0.0982995
0.0984207 ; 0.09842
0.103593 ; 0.103592
0.100205 ; 0.100204
0.0983237 ; 0.098323
0.0983497 ; 0.098349
