40;201;2;16;1;0.780123;0.752902

40;201;2;32;1;0.798596;0.774497

40;201;2;48;1;0.822626;0.796361

40;201;2;64;1;0.844;0.81794

40;201;2;80;1;0.863782;0.837672

40;201;2;96;1;0.886292;0.862526

40;201;2;112;1;0.913393;0.884549

40;201;2;128;1;0.940302;0.907817

80;201;2;16;1;6.83111;6.61649

80;201;2;32;1;6.88813;6.65667

80;201;2;48;1;6.90921;6.68914

80;201;2;64;1;6.92731;6.71224

80;201;2;80;1;7.00057;6.75114

80;201;2;96;1;7.00846;6.79701

80;201;2;112;1;7.05698;6.84597

80;201;2;128;1;7.06339;6.86137

120;201;2;16;1;24.1075;23.8214

120;201;2;32;1;24.1405;23.8502

120;201;2;48;1;24.1641;23.85

120;201;2;64;1;24.2097;23.9181

120;201;2;80;1;24.2437;23.9278

120;201;2;96;1;24.2619;23.9908

120;201;2;112;1;24.309;24.0338

120;201;2;128;1;24.3194;24.0535

160;201;2;16;1;59.5911;59.2553

160;201;2;32;1;59.6091;59.2328

160;201;2;48;1;59.7657;59.2469

160;201;2;64;1;59.6856;59.3028

160;201;2;80;1;59.7434;59.3183

160;201;2;96;1;59.7458;59.3487

160;201;2;112;1;59.7779;59.408

160;201;2;128;1;59.8361;59.4238

200;201;2;16;1;115.479;115.084

200;201;2;32;1;115.508;115.104

200;201;2;48;1;115.469;115.201

200;201;2;64;1;115.566;115.077

200;201;2;80;1;115.593;115.2

200;201;2;96;1;115.613;115.196

200;201;2;112;1;115.721;115.193

200;201;2;128;1;115.698;115.294

240;201;2;16;1;201.488;200.723

240;201;2;32;1;201.607;200.512

240;201;2;48;1;201.584;200.789

240;201;2;64;1;201.765;200.559

240;201;2;80;1;201.604;200.618

240;201;2;96;1;201.722;200.686

240;201;2;112;1;201.804;200.63

240;201;2;128;1;201.729;200.617

280;201;2;16;1;323.139;321.113

280;201;2;32;1;322.908;322.177

280;201;2;48;1;322.399;321.102

280;201;2;64;1;323.51;321.043

280;201;2;80;1;322.411;321.203

280;201;2;96;1;322.364;321.345

280;201;2;112;1;323.655;322.373

280;201;2;128;1;322.507;321.326

320;201;2;16;1;488.715;486.173

320;201;2;32;1;489.662;486.812

320;201;2;48;1;488.746;486.368

320;201;2;64;1;489.042;486.25

320;201;2;80;1;489.146;486.301

320;201;2;96;1;489.593;486.549

320;201;2;112;1;488.732;486.26

320;201;2;128;1;489.984;486.303

340;201;2;16;1;581.113;577.953

340;201;2;32;1;581.537;578.163

340;201;2;48;1;581.984;578.711

340;201;2;64;1;581.116;578.025

340;201;2;80;1;582.119;578.061

340;201;2;96;1;581.552;577.789

340;201;2;112;1;580.992;578.176

340;201;2;128;1;582.271;579.222

360;201;2;16;1;693.097;689.856

360;201;2;32;1;692.975;690.145

360;201;2;48;1;692.771;689.696

360;201;2;64;1;693.32;689.674

360;201;2;80;1;692.788;689.93

360;201;2;96;1;693.247;690.082

360;201;2;112;1;692.081;689.788

360;201;2;128;1;693.373;690.451

380;201;2;16;1;817.318;813.442

380;201;2;32;1;816.195;812.942

380;201;2;48;1;817.156;812.664

380;201;2;64;1;817.881;812.776

380;201;2;80;1;816.847;813.127

380;201;2;96;1;817.253;814.493

380;201;2;112;1;817.14;814.028

380;201;2;128;1;817.429;813.908

400;201;2;16;1;955.584;951.361

400;201;2;32;1;955.551;951.712

400;201;2;48;1;955.052;951.46

400;201;2;64;1;955.935;951.513

400;201;2;80;1;956.683;951.313

400;201;2;96;1;956.263;951.523

400;201;2;112;1;956.231;951.355

400;201;2;128;1;956.509;951.669

420;201;2;16;1;1104.5;1100.58

420;201;2;32;1;1105.37;1100.45

420;201;2;48;1;1105.82;1101.38

420;201;2;64;1;1105.74;1100.55

420;201;2;80;1;1105.8;1101.11

420;201;2;96;1;1105.77;1101.36

420;201;2;112;1;1106.34;1101

420;201;2;128;1;1105.87;1100.52

440;201;2;16;1;1273.03;1267.92

440;201;2;32;1;1272.66;1267.97

440;201;2;48;1;1272.8;1267.54

440;201;2;64;1;1275.82;1269.45

440;201;2;80;1;1273.07;1268.04

440;201;2;96;1;1274.45;1268.72

440;201;2;112;1;1272.22;1268.51

440;201;2;128;1;1273.46;1268.71

480;201;2;16;1;1661.49;1656.17

480;201;2;32;1;1663.9;1656.57

480;201;2;48;1;1662.17;1655.55

480;201;2;64;1;1664.37;1657.21

480;201;2;80;1;1662.17;1656.12

480;201;2;96;1;1662.79;1657.5

480;201;2;112;1;1663.68;1655.46

480;201;2;128;1;1662.08;1656.39

520;201;2;16;1;2109.75;2098.7

520;201;2;32;1;2110.22;2101.16

