0.0871019 ; 0.0870658
0.0775256 ; 0.0775054
0.078835 ; 0.0788317
0.0777991 ; 0.0777947
0.077603 ; 0.0775987
0.0782807 ; 0.0782771
0.0770582 ; 0.0770548
0.0767473 ; 0.0767437
0.0782442 ; 0.0782405
0.0777867 ; 0.0777831
0.0776531 ; 0.0776494
0.0773963 ; 0.0773929
0.0768494 ; 0.0768456
0.0776802 ; 0.0776769
0.0778989 ; 0.0778955
0.0770177 ; 0.0770144
0.07781 ; 0.0778057
0.0774483 ; 0.077445
0.0786284 ; 0.0786252
0.0792443 ; 0.0792409
0.0803018 ; 0.0802977
0.0773432 ; 0.0773394
0.0770188 ; 0.0770156
0.0767735 ; 0.07677
0.0766373 ; 0.0766334
0.0768729 ; 0.0768692
0.0771768 ; 0.0771733
0.0768984 ; 0.0768945
0.0771531 ; 0.0771491
0.077511 ; 0.0775077
0.0770938 ; 0.0770905
0.0775574 ; 0.077554
0.0771931 ; 0.0771893
0.0764667 ; 0.0764632
0.0762906 ; 0.0762873
0.0776939 ; 0.0776907
0.0783691 ; 0.0783649
0.079276 ; 0.0792724
0.0778548 ; 0.0778512
0.0773683 ; 0.0773603
0.0771914 ; 0.0771877
0.0773344 ; 0.0773306
0.0770123 ; 0.0770088
0.0783216 ; 0.0783179
0.0775749 ; 0.0775713
0.0777697 ; 0.0777659
0.0776973 ; 0.0776933
0.0772115 ; 0.077208
0.0766574 ; 0.0766535
0.0771594 ; 0.0771558
0.0774157 ; 0.0774122
0.0815238 ; 0.0815199
0.077289 ; 0.0772851
0.0769108 ; 0.0769073
0.0766203 ; 0.0766171
0.0763963 ; 0.0763929
0.0764388 ; 0.0764349
0.0765429 ; 0.0765394
0.0767191 ; 0.0767158
0.0769412 ; 0.076938
0.0782578 ; 0.0782539
0.0784764 ; 0.0784731
0.0799474 ; 0.0799435
0.0786828 ; 0.0786791
0.0823823 ; 0.082378
0.0802757 ; 0.0802723
0.0766893 ; 0.0766854
0.0771754 ; 0.0771718
0.077159 ; 0.0771554
0.0776525 ; 0.0776493
0.0773605 ; 0.0773574
0.0766988 ; 0.0766954
0.0767387 ; 0.0767348
0.0775025 ; 0.0774988
0.0774437 ; 0.0774405
0.0788145 ; 0.0788109
0.0786615 ; 0.0786579
0.0772439 ; 0.07724
0.0765542 ; 0.0765508
0.0763444 ; 0.0763409
0.0764968 ; 0.0764928
0.077105 ; 0.0771017
0.0790193 ; 0.0790159
0.0794816 ; 0.0794782
0.0813644 ; 0.08136
0.0774044 ; 0.0774006
0.0771448 ; 0.0771413
0.0773564 ; 0.0773528
0.0778742 ; 0.0778703
0.0779516 ; 0.0779479
0.0800987 ; 0.0800952
0.079456 ; 0.0794525
0.07796 ; 0.0779562
0.0772326 ; 0.0772294
0.0813046 ; 0.0813011
0.0774103 ; 0.0774066
0.0766215 ; 0.0766171
0.0767698 ; 0.0767664
0.0771637 ; 0.0771603
0.0787513 ; 0.0787478
0.077682 ; 0.077678
0.0804424 ; 0.0804392
0.0845309 ; 0.0845273
0.0824816 ; 0.0824782
0.0809478 ; 0.0809438
0.0813483 ; 0.081344
0.0820657 ; 0.0820622
0.0815881 ; 0.0815848
0.0809321 ; 0.0809283
0.0826619 ; 0.0826583
0.0814623 ; 0.0814587
0.0789721 ; 0.0789688
0.0777484 ; 0.0777444
0.0774283 ; 0.0774251
0.076615 ; 0.0766115
0.0766553 ; 0.0766517
0.0778657 ; 0.0778612
0.0777373 ; 0.0777338
0.0766714 ; 0.0766682
0.0766456 ; 0.0766422
0.0773282 ; 0.0773242
0.0774143 ; 0.0774107
0.0768574 ; 0.0768539
0.0770991 ; 0.0770957
0.0771291 ; 0.077125
0.0778236 ; 0.07782
0.0782324 ; 0.0782287
0.0784171 ; 0.0784131
0.0768325 ; 0.0768287
0.076903 ; 0.0768997
0.0781674 ; 0.0781642
0.0779767 ; 0.077973
0.0775792 ; 0.0775752
0.0772601 ; 0.077257
0.0785212 ; 0.0785177
0.0790991 ; 0.0790957
0.0791039 ; 0.0791001
0.0785719 ; 0.0785681
0.0773031 ; 0.0772996
0.0777633 ; 0.0777597
0.0792432 ; 0.0792395
0.0771382 ; 0.0771344
0.0772056 ; 0.0772024
0.0781528 ; 0.0781494
0.0769252 ; 0.076921
0.0779854 ; 0.0779821
0.0771427 ; 0.0771394
0.0792645 ; 0.0792606
0.0791906 ; 0.0791866
0.0780704 ; 0.0780667
0.077458 ; 0.0774546
0.0808803 ; 0.0808768
0.0824608 ; 0.082457
0.0783379 ; 0.0783343
0.0783687 ; 0.078365
0.0789541 ; 0.0789507
0.0776621 ; 0.0776582
0.0792941 ; 0.0792906
0.0811372 ; 0.081134
0.0801369 ; 0.0801336
0.0789255 ; 0.0789218
0.0792115 ; 0.079208
0.0775838 ; 0.0775805
0.0781462 ; 0.0781428
0.077313 ; 0.077309
0.0784022 ; 0.0783988
0.0780029 ; 0.0779998
0.0775905 ; 0.0775869
0.0793802 ; 0.0793761
0.0799901 ; 0.0799862
0.0792778 ; 0.079274
0.0802265 ; 0.0802231
0.0786474 ; 0.0786432
0.0771207 ; 0.0771175
0.0773115 ; 0.077308
0.0772967 ; 0.0772933
0.0779439 ; 0.0779398
0.077572 ; 0.0775685
0.0786666 ; 0.0786634
0.0773353 ; 0.0773319
0.0778947 ; 0.0778906
0.0790075 ; 0.0790041
0.0784672 ; 0.078464
0.0807774 ; 0.0807738
0.0791851 ; 0.0791811
0.0795406 ; 0.0795372
0.0776692 ; 0.0776656
0.078793 ; 0.0787897
0.08015 ; 0.0801458
0.0783062 ; 0.0783027
0.078737 ; 0.0787333
0.0776501 ; 0.0776467
0.076888 ; 0.0768841
0.0775848 ; 0.0775814
0.0780799 ; 0.0780764
0.0772909 ; 0.0772867
0.0775704 ; 0.0775664
0.0774789 ; 0.0774756
0.0765688 ; 0.0765653
0.0767043 ; 0.076701
0.0764118 ; 0.076408
