40;201;4;16;1;0.0713422;0.0403249
40;201;4;32;1;0.0517033;0.0223439
40;201;4;48;1;0.0482856;0.0184084
40;201;4;64;1;0.176055;0.0461133
40;201;4;80;1;0.155597;0.0895243
40;201;4;96;1;0.141778;0.0860673
40;201;4;112;1;0.145625;0.107987
40;201;4;128;1;0.175087;0.105984
80;201;4;16;1;0.348212;0.288321
80;201;4;32;1;0.207414;0.142859
80;201;4;48;1;0.174776;0.0982793
80;201;4;64;1;0.279299;0.157076
80;201;4;80;1;0.36324;0.255582
80;201;4;96;1;0.380048;0.23726
80;201;4;112;1;0.360823;0.2479
80;201;4;128;1;0.380499;0.250298
120;201;4;16;1;1.11108;0.984416
120;201;4;32;1;0.601134;0.467971
120;201;4;48;1;0.488782;0.348258
120;201;4;64;1;0.56085;0.392686
120;201;4;80;1;0.781227;0.593
120;201;4;96;1;0.715842;0.521123
120;201;4;112;1;0.668701;0.484322
120;201;4;128;1;0.700949;0.438573
160;201;4;16;1;3.22978;3.03471
160;201;4;32;1;1.84442;1.564
160;201;4;48;1;1.33667;1.09352
160;201;4;64;1;1.15775;0.894924
160;201;4;80;1;1.96873;1.68081
160;201;4;96;1;1.78673;1.53023
160;201;4;112;1;1.63011;1.3592
160;201;4;128;1;1.62396;1.30795
200;201;4;16;1;4.22513;3.9617
200;201;4;32;1;2.30907;1.98989
200;201;4;48;1;1.70413;1.46229
200;201;4;64;1;1.97178;1.67829
200;201;4;80;1;2.79882;2.3744
200;201;4;96;1;2.5762;2.09251
200;201;4;112;1;2.40681;1.96708
200;201;4;128;1;2.3214;1.9296
240;201;4;16;1;6.99266;6.62295
240;201;4;32;1;3.81207;3.42287
240;201;4;48;1;2.93228;2.55559
240;201;4;64;1;2.67338;2.3937
240;201;4;80;1;4.07245;3.61936
240;201;4;96;1;3.70474;3.26498
240;201;4;112;1;3.55098;2.99934
240;201;4;128;1;3.64054;3.08478
280;201;4;16;1;10.9789;10.5244
280;201;4;32;1;5.88493;5.42486
280;201;4;48;1;4.59151;4.04195
280;201;4;64;1;4.16126;3.55649
280;201;4;80;1;5.73693;5.05878
280;201;4;96;1;5.31258;4.68841
280;201;4;112;1;5.23893;4.51066
280;201;4;128;1;5.44238;4.62876
320;201;4;16;1;16.5403;15.8774
320;201;4;32;1;8.85986;8.19074
