40;201;2;16;1;1.74156 ; 1.36888

40;201;2;32;1;1.76425 ; 1.39582

40;201;2;64;1;1.81261 ; 1.4346

40;201;2;128;1;1.90872 ; 1.51338

80;201;2;16;1;14.4388 ; 11.7792

80;201;2;32;1;14.4412 ; 11.8314

80;201;2;64;1;14.5008 ; 11.8922

80;201;2;128;1;14.5865 ; 12.0176

120;201;2;16;1;49.4587 ; 41.0425

120;201;2;32;1;49.4673 ; 41.329

120;201;2;64;1;49.4542 ; 41.3251

120;201;2;128;1;49.533 ; 41.2932

160;201;2;16;1;118.235 ; 98.8561

160;201;2;32;1;118.173 ; 99.0396

160;201;2;64;1;118.221 ; 99.4325

160;201;2;128;1;118.509 ; 99.6942

200;201;2;16;1;233.762 ; 195.337

200;201;2;32;1;231.849 ; 194.945

200;201;2;64;1;232.288 ; 195.241

200;201;2;128;1;232.296 ; 195.957

240;201;2;16;1;474.814 ; 339.164

240;201;2;32;1;403.183 ; 340.466

240;201;2;64;1;403.71 ; 339.831

240;201;2;128;1;403.566 ; 340.144

280;201;2;16;1;666.716 ; 541.138

280;201;2;32;1;646.031 ; 556.117

280;201;2;64;1;641.773 ; 542.253

280;201;2;128;1;642.938 ; 543.199

320;201;2;16;1;962.279 ; 817.691

320;201;2;32;1;961.387 ; 817.058

320;201;2;64;1;963.247 ; 818.616

320;201;2;128;1;961.621 ; 820.175

360;201;2;16;1;1575.55 ; 1160.31

360;201;2;32;1;1373.41 ; 1162.09

360;201;2;64;1;1371.61 ; 1165.07

360;201;2;128;1;1373.78 ; 1164.6

400;201;2;16;1;1882.4 ; 1593.34

400;201;2;32;1;1883.34 ; 1594.95

400;201;2;64;1;1886.81 ; 1597.07

400;201;2;128;1;1887.91 ; 1598.61

440;201;2;16;1;2506.5 ; 2127.45

440;201;2;32;1;2511.75 ; 2128.29

440;201;2;64;1;2528.95 ; 2130.99

440;201;2;128;1;2516.64 ; 2132.67

480;201;2;16;1;3261.48 ; 2765.47

480;201;2;32;1;3266.61 ; 2764.6

480;201;2;64;1;3268.28 ; 2764.95

480;201;2;128;1;3269.8 ; 2774.04

520;201;2;16;1;4143.34 ; 3519.66

520;201;2;32;1;4150.82 ; 3518.42

520;201;2;64;1;4163.78 ; 3526.18

520;201;2;128;1;4157.57 ; 3520.64

560;201;2;16;1;5184.52 ; 4398.99

560;201;2;32;1;5216.75 ; 4646.19

560;201;2;64;1;5209.41 ; 4409.17

560;201;2;128;1;5202.45 ; 4414.52

